timestamp,o3,co,no2,so2,temp_c,humidity,wind_kph,pressure_mb,aqi
2025-09-02 15:00:00,96.0,658.6,7.77,30.34,29.2,70.0,21.2,1001.0,61.804
2025-09-02 16:00:00,84.0,710.4,9.25,29.6,29.1,70.0,20.9,1002.0,59.757999999999996
2025-09-02 17:00:00,71.0,758.5,14.615,28.86,28.3,74.0,20.9,1003.0,59.669000000000004
2025-09-02 18:00:00,55.0,786.25,27.565,28.49,28.2,70.0,20.2,1003.0,63.009
2025-09-02 19:00:00,25.0,858.4,56.61,27.38,28.3,70.0,19.1,1003.0,72.324
2025-09-02 20:00:00,25.0,858.4,56.61,27.38,28.3,70.0,19.1,1004.0,72.324
2025-09-02 21:00:00,21.0,980.5,60.865,26.27,28.0,70.0,18.0,1003.0,75.564
2025-09-02 22:00:00,21.0,1128.5,60.68,24.79,27.3,79.0,18.0,1003.0,77.673
2025-09-02 23:00:00,22.0,1176.6,58.83,23.125,27.2,79.0,19.4,1003.0,76.99249999999999
2025-09-03 00:00:00,22.0,1034.15,56.055,21.09,27.1,79.0,19.8,1003.0,71.461
2025-09-03 02:00:00,25.0,603.1,46.805,17.575,27.3,79.0,18.4,1004.0,56.4325
2025-09-03 03:00:00,27.0,499.5,41.81,16.65,28.3,79.0,18.4,1004.0,51.501000000000005
2025-09-03 04:00:00,28.0,447.7,36.445,16.465,29.4,75.0,19.8,1004.0,47.453500000000005
2025-09-03 05:00:00,31.0,495.8,32.19,17.575,29.2,70.0,17.6,1004.0,47.317499999999995
2025-09-03 06:00:00,34.0,741.85,30.525,20.72,31.2,59.0,16.9,1004.0,53.712
2025-09-03 07:00:00,37.0,1089.65,29.97,25.16,32.2,56.0,17.6,1004.0,63.455000000000005
2025-09-03 08:00:00,44.0,1291.3,28.12,29.23,33.3,49.0,19.4,1004.0,70.51299999999999
2025-09-03 09:00:00,56.0,1200.65,22.94,32.745,33.4,47.0,20.2,1003.0,70.9495
2025-09-03 10:00:00,71.0,965.7,16.28,36.075,33.2,49.0,20.5,1002.0,68.4195
2025-09-03 11:00:00,83.0,767.75,10.36,34.41,32.1,52.0,20.9,1002.0,63.675999999999995
2025-09-03 12:00:00,98.0,701.15,7.955,36.63,33.4,47.0,20.5,1002.0,66.511
2025-09-03 13:00:00,113.0,662.3,7.4,38.11,30.4,55.0,19.8,1002.0,70.64099999999999
2025-09-03 14:00:00,119.0,654.9,8.14,38.295,30.3,59.0,19.4,1002.0,72.8295
2025-09-03 15:00:00,111.0,701.15,8.695,36.815,29.0,62.0,19.4,1003.0,70.94749999999999
2025-09-03 16:00:00,93.0,780.7,10.175,34.41,29.1,66.0,18.4,1004.0,66.824
2025-09-03 17:00:00,75.0,845.45,16.28,32.19,29.2,66.0,18.4,1005.0,65.272
2025-09-03 18:00:00,55.0,876.9,31.08,31.08,28.1,70.0,19.1,1005.0,68.226
2025-09-03 19:00:00,20.0,899.1,64.01,29.415,28.1,70.0,16.9,1005.0,77.0955
2025-09-03 20:00:00,20.0,899.1,64.01,29.415,28.2,70.0,16.9,1005.0,77.0955
2025-09-03 21:00:00,16.0,902.8,67.34,27.935,28.2,70.0,18.4,1005.0,77.2275
2025-09-03 22:00:00,17.0,893.55,65.305,26.455,28.2,70.0,19.1,1004.0,75.3815
2025-09-03 23:00:00,20.0,851.0,61.42,24.79,28.2,70.0,20.5,1004.0,72.267
2025-09-04 00:00:00,22.0,740.0,56.61,22.94,28.4,70.0,21.6,1004.0,66.83600000000001
2025-09-04 02:00:00,28.0,493.95,44.215,19.795,27.2,74.0,19.4,1005.0,54.7055
2025-09-04 03:00:00,29.0,468.05,39.035,18.87,28.2,79.0,18.0,1005.0,50.917
2025-09-04 04:00:00,30.0,486.55,34.225,18.5,28.4,79.0,19.1,1006.0,48.516
2025-09-04 05:00:00,31.0,556.85,30.895,19.055,30.4,66.0,19.4,1006.0,48.50149999999999
2025-09-04 06:00:00,32.0,725.2,30.895,21.09,31.0,63.0,18.4,1005.0,53.186
2025-09-04 07:00:00,34.0,941.65,32.56,24.235,32.4,56.0,18.7,1005.0,60.6865
2025-09-04 08:00:00,40.0,1065.6,31.82,27.565,33.0,53.0,20.2,1005.0,66.1865
2025-09-04 09:00:00,54.0,1006.4,26.085,30.895,34.1,50.0,21.2,1004.0,67.4265
2025-09-04 10:00:00,72.0,854.7,17.945,34.41,33.0,56.0,22.7,1004.0,66.666
2025-09-04 11:00:00,88.0,721.5,12.395,34.04,33.4,56.0,24.5,1003.0,65.28699999999999
2025-09-04 12:00:00,105.0,704.85,9.99,36.63,32.3,59.0,25.2,1002.0,69.906
2025-09-04 13:00:00,121.0,725.2,8.88,38.665,30.2,62.0,24.8,1003.0,75.4645
2025-09-04 14:00:00,127.0,752.95,9.62,39.405,30.2,66.0,26.3,1003.0,78.6335
2025-09-04 15:00:00,118.0,786.25,11.655,38.11,29.1,70.0,23.8,1004.0,77.173
2025-09-04 16:00:00,99.0,826.95,15.54,35.52,28.0,70.0,26.6,1005.0,73.32300000000001
2025-09-04 17:00:00,79.0,849.15,21.46,32.93,28.1,74.0,24.1,1005.0,70.024
2025-09-04 18:00:00,59.0,843.6,32.375,30.525,28.3,74.0,29.5,1006.0,69.2595
2025-09-04 19:00:00,25.0,780.7,53.835,25.715,28.3,74.0,29.5,1006.0,68.27250000000001
2025-09-04 20:00:00,25.0,780.7,53.835,25.715,28.2,74.0,29.5,1005.0,68.27250000000001
2025-09-04 21:00:00,23.0,714.1,52.91,24.235,28.2,74.0,27.7,1005.0,65.04549999999999
2025-09-04 22:00:00,27.0,629.0,46.805,23.125,28.0,79.0,27.7,1004.0,60.3255
2025-09-04 23:00:00,32.0,551.3,39.775,21.645,27.3,84.0,28.4,1004.0,55.3135
2025-09-05 00:00:00,36.0,481.0,32.19,19.61,27.2,84.0,27.7,1004.0,49.538999999999994
2025-09-05 02:00:00,44.0,375.55,17.39,15.54,27.2,84.0,24.5,1004.0,38.915
2025-09-05 03:00:00,45.0,338.55,14.245,14.615,28.2,84.0,21.6,1005.0,36.125499999999995
2025-09-05 04:00:00,45.0,320.05,13.32,14.245,29.1,79.0,18.7,1006.0,35.0155
2025-09-05 05:00:00,44.0,388.5,14.06,14.985,31.3,71.0,15.5,1006.0,36.8985
2025-09-05 06:00:00,42.0,630.85,17.575,16.835,32.2,63.0,15.8,1006.0,44.179500000000004
2025-09-05 07:00:00,39.0,958.3,22.755,19.425,34.2,56.0,17.3,1006.0,54.231500000000004
2025-09-05 08:00:00,43.0,1161.8,25.9,23.125,35.3,50.0,20.5,1005.0,63.238499999999995
2025-09-05 09:00:00,57.0,1121.1,24.79,28.675,34.1,53.0,23.4,1004.0,68.73349999999999
2025-09-05 10:00:00,77.0,958.3,21.46,35.15,34.2,50.0,25.9,1004.0,72.717
2025-09-05 11:00:00,94.0,965.7,18.685,41.625,34.1,53.0,29.2,1003.0,79.5375
2025-09-05 12:00:00,116.0,876.9,15.725,43.29,32.1,59.0,31.7,1002.0,83.41799999999999
2025-09-05 13:00:00,137.0,771.45,12.58,43.105,32.2,63.0,32.8,1003.0,85.6295
2025-09-05 14:00:00,145.0,710.4,11.655,41.255,31.3,63.0,32.8,1003.0,85.32849999999999
2025-09-05 15:00:00,129.0,730.75,14.06,37.555,30.2,66.0,32.4,1004.0,80.5285
2025-09-05 16:00:00,99.0,793.65,18.685,32.56,29.2,70.0,24.1,1005.0,73.064
2025-09-05 17:00:00,73.0,849.15,24.235,28.12,29.1,70.0,23.8,1006.0,67.484
2025-09-05 18:00:00,55.0,897.25,31.45,24.975,28.1,74.0,28.1,1006.0,65.8025
2025-09-05 19:00:00,31.0,923.15,44.215,20.72,28.3,74.0,29.5,1005.0,64.652
2025-09-05 20:00:00,31.0,923.15,44.215,20.72,28.1,74.0,29.5,1004.0,64.652
2025-09-05 21:00:00,29.0,804.75,43.475,20.165,27.2,79.0,29.2,1004.0,60.96249999999999
2025-09-05 22:00:00,33.0,630.85,39.405,20.165,27.0,79.0,29.9,1004.0,56.24250000000001
2025-09-05 23:00:00,37.0,484.7,34.41,19.795,27.3,79.0,28.8,1004.0,51.3375
2025-09-06 00:00:00,40.0,397.75,28.12,17.945,27.2,79.0,25.9,1004.0,45.799499999999995
2025-09-06 02:00:00,47.0,308.95,15.17,13.875,27.3,84.0,23.4,1005.0,36.3185
2025-09-06 03:00:00,49.0,288.6,12.21,13.32,27.2,84.0,25.6,1005.0,34.458
2025-09-06 04:00:00,50.0,292.3,10.915,13.32,28.2,79.0,27.0,1005.0,34.055
2025-09-06 05:00:00,50.0,349.65,11.47,14.06,29.3,75.0,27.7,1006.0,35.905
2025-09-06 06:00:00,48.0,518.0,14.985,15.54,31.1,66.0,25.9,1006.0,41.521
2025-09-06 07:00:00,45.0,740.0,20.35,17.945,32.1,59.0,26.3,1006.0,49.4825
2025-09-06 08:00:00,48.0,878.75,23.495,20.905,33.4,53.0,27.4,1005.0,56.524499999999996
2025-09-06 09:00:00,60.0,847.3,22.015,25.16,34.2,50.0,28.4,1004.0,60.735
2025-09-06 10:00:00,78.0,732.6,18.315,30.155,34.1,47.0,28.4,1003.0,64.1185
2025-09-06 11:00:00,91.0,667.85,15.54,34.41,34.3,50.0,25.6,1002.0,67.186
2025-09-06 12:00:00,103.0,654.9,12.58,35.52,34.1,50.0,30.6,1001.0,69.306
2025-09-06 13:00:00,114.0,664.15,10.175,34.78,32.3,63.0,31.0,1002.0,70.978
2025-09-06 14:00:00,116.0,688.2,9.62,33.67,31.1,66.0,23.0,1002.0,71.17099999999999
2025-09-06 15:00:00,105.0,741.85,12.025,32.19,30.1,70.0,18.7,1003.0,69.64699999999999
2025-09-06 16:00:00,87.0,814.0,16.65,29.97,29.4,75.0,22.3,1003.0,67.35499999999999
2025-09-06 17:00:00,69.0,854.7,22.57,27.75,29.2,70.0,26.3,1004.0,65.211
2025-09-06 18:00:00,53.0,847.3,31.45,25.53,29.3,75.0,24.1,1005.0,64.481
2025-09-06 19:00:00,28.0,758.5,47.545,21.275,26.3,86.0,30.2,1003.0,62.7345
2025-09-06 20:00:00,28.0,758.5,47.545,21.275,28.3,79.0,30.2,1004.0,62.7345
2025-09-06 21:00:00,28.0,690.05,45.325,20.535,28.2,79.0,29.2,1004.0,59.6635
2025-09-06 22:00:00,33.0,606.8,38.665,20.535,28.0,79.0,27.7,1003.0,55.50249999999999
2025-09-06 23:00:00,39.0,527.25,32.005,19.98,26.1,87.0,25.9,1002.0,51.437999999999995
2025-09-07 00:00:00,43.0,453.25,26.27,18.315,26.1,87.0,24.8,1002.0,46.884499999999996
2025-09-07 02:00:00,49.0,338.55,16.095,14.8,28.2,79.0,26.3,1003.0,38.528
2025-09-07 03:00:00,51.0,310.8,13.135,13.875,28.4,79.0,26.3,1004.0,36.3345
2025-09-07 04:00:00,52.0,307.1,11.285,13.505,29.1,75.0,26.6,1004.0,35.265499999999996
2025-09-07 05:00:00,52.0,357.05,11.285,13.875,30.2,70.0,26.3,1004.0,36.4495
2025-09-07 06:00:00,50.0,518.0,14.615,15.17,30.3,70.0,24.1,1004.0,41.714
2025-09-07 07:00:00,48.0,732.6,19.61,17.205,31.3,63.0,23.8,1004.0,49.4205
2025-09-07 08:00:00,51.0,871.35,22.385,19.98,32.2,63.0,23.8,1003.0,56.148
2025-09-07 09:00:00,63.0,858.4,20.535,24.42,32.3,59.0,21.6,1002.0,60.599
2025-09-07 10:00:00,79.0,765.9,16.28,29.785,31.1,63.0,19.8,1001.0,63.6785
2025-09-07 11:00:00,82.0,701.15,14.245,31.635,30.1,66.0,23.0,1002.0,62.987500000000004
2025-09-07 12:00:00,89.0,656.75,11.84,32.005,29.0,75.0,11.9,1002.0,62.941500000000005
2025-09-07 13:00:00,92.0,619.75,9.99,30.895,28.3,79.0,8.6,1001.0,61.436499999999995
2025-09-07 14:00:00,91.0,610.5,9.99,29.045,28.2,79.0,22.0,1001.0,60.026500000000006
2025-09-07 15:00:00,81.0,658.6,12.395,26.64,28.3,79.0,19.1,1002.0,58.229000000000006
2025-09-07 16:00:00,66.0,738.15,16.835,23.495,28.0,79.0,20.9,1002.0,56.411500000000004
2025-09-07 17:00:00,52.0,788.1,22.57,21.46,28.4,74.0,19.8,1003.0,55.634
2025-09-07 18:00:00,43.0,788.1,31.265,21.275,28.0,74.0,21.6,1003.0,58.058499999999995
2025-09-07 19:00:00,30.0,717.8,48.285,22.94,28.2,79.0,15.1,1003.0,63.797
2025-09-07 20:00:00,30.0,717.8,48.285,22.94,27.4,79.0,15.1,1002.0,63.797
2025-09-07 21:00:00,28.0,664.15,49.395,23.865,27.4,79.0,21.2,1001.0,63.2525
2025-09-07 22:00:00,29.0,595.7,47.175,24.79,27.3,79.0,18.7,1001.0,61.31399999999999
2025-09-07 23:00:00,31.0,527.25,42.92,24.79,27.2,79.0,17.6,1001.0,57.99199999999999
2025-09-08 00:00:00,34.0,451.4,36.26,22.94,26.4,84.0,23.0,1001.0,52.45399999999999
2025-09-08 02:00:00,42.0,323.75,20.905,17.945,26.2,94.0,17.3,1001.0,40.590500000000006
2025-09-08 03:00:00,44.0,286.75,16.835,16.835,26.0,94.0,18.7,1002.0,37.453500000000005
2025-09-08 04:00:00,44.0,275.65,14.615,16.28,26.3,94.0,18.7,1002.0,35.622
2025-09-08 05:00:00,44.0,351.5,15.355,16.65,26.2,94.0,18.4,1003.0,37.768
2025-09-08 06:00:00,41.0,614.2,22.015,17.945,27.0,89.0,19.4,1003.0,46.7655
2025-09-08 07:00:00,37.0,963.85,31.82,20.165,28.1,89.0,19.8,1003.0,59.551500000000004
2025-09-08 08:00:00,36.0,1172.9,37.74,22.94,28.0,79.0,22.7,1002.0,68.372
2025-09-08 09:00:00,42.0,1102.6,35.89,27.195,28.3,79.0,23.0,1002.0,69.7835
2025-09-08 10:00:00,51.0,891.7,30.34,32.005,28.1,79.0,23.0,1001.0,67.34049999999999
2025-09-08 11:00:00,79.0,1095.2,23.495,44.4,29.1,75.0,28.8,1001.0,81.901
2025-09-08 12:00:00,90.0,1024.9,20.905,45.88,27.1,84.0,29.5,1001.0,82.98100000000001
2025-09-08 13:00:00,100.0,956.45,18.685,45.14,27.0,89.0,24.8,1002.0,82.91
2025-09-08 14:00:00,101.0,969.4,18.685,43.29,26.0,89.0,25.6,1002.0,82.544
2025-09-08 15:00:00,90.0,1117.4,20.535,39.96,27.1,89.0,28.8,1003.0,81.649
2025-09-08 16:00:00,70.0,1346.8,24.605,35.52,26.1,94.0,22.3,1003.0,80.459
2025-09-08 17:00:00,52.0,1576.2,32.56,32.56,26.4,89.0,20.5,1004.0,82.94
2025-09-08 18:00:00,37.0,1816.7,48.655,32.56,27.0,89.0,19.1,1004.0,92.907
2025-09-08 19:00:00,12.0,2183.0,83.065,35.335,27.0,89.0,20.2,1004.0,114.7665
2025-09-08 20:00:00,12.0,2183.0,83.065,35.335,27.1,89.0,20.2,1004.0,114.7665
2025-09-08 21:00:00,8.0,2146.0,86.95,35.89,27.2,89.0,18.7,1003.0,115.435
2025-09-08 22:00:00,9.0,1994.3,85.1,36.445,27.1,89.0,18.0,1003.0,111.8685
2025-09-08 23:00:00,10.0,1768.6,81.77,36.075,27.1,89.0,18.4,1002.0,105.47149999999999
2025-09-09 00:00:00,11.0,1422.65,78.44,34.78,26.0,85.0,20.9,1003.0,96.207
2025-09-09 02:00:00,16.0,678.95,66.23,30.525,26.4,89.0,17.3,1003.0,73.3795
2025-09-09 03:00:00,22.0,475.45,54.205,27.935,26.2,94.0,16.2,1003.0,62.5995
2025-09-09 04:00:00,30.0,370.0,39.775,25.16,27.1,89.0,18.4,1004.0,52.845
2025-09-09 05:00:00,36.0,466.2,29.97,23.495,27.0,89.0,17.6,1004.0,49.8535
2025-09-09 06:00:00,37.0,974.95,29.23,23.125,27.3,84.0,18.0,1004.0,59.69950000000001
2025-09-09 07:00:00,36.0,1685.35,32.745,23.865,28.2,79.0,19.4,1004.0,76.0865
2025-09-09 08:00:00,40.0,2068.3,34.04,25.53,29.1,79.0,21.6,1004.0,86.555
2025-09-09 09:00:00,55.0,1770.45,29.045,29.415,29.4,79.0,24.8,1003.0,84.0435
2025-09-09 10:00:00,75.0,1145.15,21.83,34.41,28.1,84.0,25.9,1003.0,75.706
2025-09-09 11:00:00,51.0,1036.0,29.23,27.195,27.1,89.0,26.3,1002.0,67.15549999999999
2025-09-09 12:00:00,53.0,1052.65,25.345,25.16,26.2,94.0,24.1,1002.0,64.74
2025-09-09 13:00:00,52.0,1122.95,23.125,21.83,26.3,89.0,24.8,1003.0,62.849000000000004
2025-09-09 14:00:00,49.0,1196.95,24.05,19.055,26.3,94.0,27.7,1003.0,62.596500000000006
2025-09-09 15:00:00,43.0,1272.8,30.895,17.205,26.1,94.0,29.2,1003.0,65.49549999999999
2025-09-09 16:00:00,36.0,1352.35,40.885,15.91,26.1,89.0,29.2,1004.0,70.333
2025-09-09 17:00:00,30.0,1380.1,48.84,15.17,26.3,94.0,31.3,1005.0,73.491
2025-09-09 18:00:00,27.0,1319.05,52.91,15.17,26.3,89.0,28.4,1005.0,73.81199999999998
2025-09-09 19:00:00,27.0,1097.05,54.205,16.28,26.2,89.0,14.4,1005.0,70.70400000000001
2025-09-09 20:00:00,27.0,1097.05,54.205,16.28,26.2,89.0,14.4,1005.0,70.70400000000001
2025-09-09 21:00:00,30.0,1011.95,50.135,16.835,25.2,94.0,14.0,1005.0,67.7375
2025-09-09 22:00:00,34.0,930.55,43.475,17.205,25.4,94.0,13.0,1004.0,63.4985
2025-09-09 23:00:00,39.0,838.05,36.815,17.39,25.1,94.0,10.4,1004.0,59.245
2025-09-10 00:00:00,44.0,714.1,30.71,17.02,25.9,86.0,8.3,1005.0,54.418
2025-09-10 02:00:00,53.0,473.6,19.98,15.91,25.3,94.0,4.7,1006.0,45.315
2025-09-10 03:00:00,54.0,397.75,16.465,15.725,26.3,94.0,4.0,1007.0,41.896499999999996
2025-09-10 04:00:00,52.0,353.35,14.615,15.725,26.1,94.0,5.0,1008.0,39.2985
2025-09-10 05:00:00,48.0,382.95,17.76,16.465,26.0,94.0,20.5,1008.0,40.947500000000005
2025-09-10 06:00:00,37.0,564.25,31.82,18.13,26.2,87.0,20.5,1009.0,50.541999999999994
2025-09-10 07:00:00,24.0,819.55,51.06,20.535,26.1,94.0,21.6,1009.0,64.4945
2025-09-10 08:00:00,19.0,958.3,60.495,22.94,26.0,94.0,21.2,1008.0,72.633
2025-09-10 09:00:00,30.0,856.55,50.69,25.715,26.3,94.0,20.2,1008.0,69.4025
2025-09-10 10:00:00,50.0,638.25,31.08,28.86,27.0,89.0,19.8,1007.0,60.842999999999996
2025-09-10 11:00:00,56.0,690.05,14.8,19.61,27.4,84.0,19.1,1007.0,49.286
2025-09-10 12:00:00,57.0,621.6,12.21,20.165,27.0,89.0,18.0,1007.0,46.9405
2025-09-10 13:00:00,56.0,627.15,11.285,19.98,27.3,89.0,16.2,1007.0,46.104000000000006
2025-09-10 14:00:00,55.0,656.75,11.285,20.35,26.3,89.0,14.4,1007.0,46.581
2025-09-10 15:00:00,57.0,680.8,11.1,21.83,26.4,89.0,13.3,1007.0,48.291
2025-09-10 16:00:00,58.0,730.75,12.025,23.68,26.1,89.0,12.2,1007.0,51.06999999999999
2025-09-10 17:00:00,55.0,852.85,17.945,24.975,26.3,89.0,12.6,1008.0,56.811499999999995
2025-09-10 18:00:00,42.0,1115.55,33.67,25.345,25.1,94.0,12.2,1008.0,67.78550000000001
2025-09-10 19:00:00,12.0,1703.85,69.375,25.16,25.3,94.0,12.6,1008.0,91.88199999999999
2025-09-10 20:00:00,12.0,1703.85,69.375,25.16,25.3,94.0,12.6,1007.0,91.88199999999999
2025-09-10 21:00:00,8.0,1833.35,73.815,24.975,25.2,94.0,12.6,1006.0,95.84349999999999
2025-09-10 22:00:00,8.0,1877.75,72.335,24.79,25.1,94.0,11.5,1006.0,95.75099999999999
2025-09-10 23:00:00,9.0,1796.35,68.45,23.68,25.4,94.0,9.7,1006.0,91.537
2025-09-11 00:00:00,11.0,1502.2,61.605,21.275,25.1,94.0,9.0,1006.0,80.94449999999999
2025-09-11 02:00:00,18.0,745.55,44.215,15.91,25.2,94.0,7.6,1007.0,54.794999999999995
2025-09-11 03:00:00,20.0,560.55,38.665,14.8,26.4,89.0,10.4,1007.0,47.809999999999995
2025-09-11 04:00:00,21.0,462.5,34.225,14.43,26.3,89.0,14.0,1008.0,43.3
2025-09-11 05:00:00,23.0,481.0,31.265,15.91,27.2,89.0,16.2,1008.0,43.234
2025-09-11 06:00:00,25.0,715.95,30.71,20.535,26.3,94.0,18.4,1008.0,50.512499999999996
2025-09-11 07:00:00,28.0,1069.3,31.45,27.01,28.0,84.0,20.5,1008.0,62.161
2025-09-11 08:00:00,33.0,1267.25,30.155,31.265,29.3,75.0,22.0,1007.0,68.9705
2025-09-11 09:00:00,43.0,1150.7,24.05,31.82,29.3,75.0,22.0,1007.0,66.254
2025-09-11 10:00:00,55.0,878.75,15.91,30.155,29.4,75.0,20.9,1006.0,58.698499999999996
2025-09-11 11:00:00,55.0,666.0,16.095,35.52,29.1,75.0,22.0,1006.0,57.236999999999995
2025-09-11 12:00:00,63.0,575.35,11.655,34.04,28.1,84.0,20.9,1006.0,54.42
2025-09-11 13:00:00,70.0,597.55,9.25,30.71,27.4,84.0,20.2,1006.0,53.855999999999995
2025-09-11 14:00:00,73.0,641.95,8.51,28.305,27.3,79.0,18.4,1006.0,53.9975
2025-09-11 15:00:00,71.0,654.9,8.325,27.935,27.2,79.0,17.3,1007.0,53.3605
2025-09-11 16:00:00,65.0,688.2,9.805,28.49,26.0,89.0,17.3,1007.0,53.392
2025-09-11 17:00:00,56.0,814.0,16.465,29.23,26.2,89.0,18.7,1008.0,57.574000000000005
